region,area,transect,length,groupid,distance,size,sex,exposure,observer,detected
SCAN,889600,1,88.76349,1,0.094,1,2,0.294946548,1,0
SCAN,889600,1,88.76349,1,0.094,1,2,0.294946548,2,1
SCAN,889600,2,105.6267,2,0.205,1,2,0.294946548,1,0
SCAN,889600,2,105.6267,2,0.205,1,2,0.294946548,2,1
SCAN,889600,3,160.29315,3,0.087,1,2,0.294946548,1,1
SCAN,889600,3,160.29315,3,0.087,1,2,0.294946548,2,0
SCAN,889600,4,114.70689,4,0.002,1,2,0.294946548,1,0
SCAN,889600,4,114.70689,4,0.002,1,2,0.294946548,2,1
SCAN,889600,5,23.53437,5,0.098,1,2,0.294946548,1,1
SCAN,889600,5,23.53437,5,0.098,1,2,0.294946548,2,0
SCAN,889600,6,113.96565,6,0.056,1,2,0.294946548,1,1
SCAN,889600,6,113.96565,6,0.056,1,2,0.294946548,2,0
SCAN,889600,7,42.99192,7,0.468,1,2,0.294946548,1,1
SCAN,889600,7,42.99192,7,0.468,1,2,0.294946548,2,0
SCAN,889600,8,44.65971,8,0.079,1,2,0.294946548,1,1
SCAN,889600,8,44.65971,8,0.079,1,2,0.294946548,2,1
SCAN,889600,9,118.5984,9,0.025,3,1,0.556315272,1,1
SCAN,889600,9,118.5984,9,0.025,3,1,0.556315272,2,1
SCAN,889600,10,117.85716,10,0.111,1,1,0.301618256,1,1
SCAN,889600,10,117.85716,10,0.111,1,1,0.301618256,2,0
SCAN,889600,11,121.37805,11,0.135,1,1,0.301618256,1,1
SCAN,889600,11,121.37805,11,0.135,1,1,0.301618256,2,0
SCAN,889600,11,121.37805,12,0.362,1,1,0.301618256,1,1
SCAN,889600,11,121.37805,12,0.362,1,1,0.301618256,2,0
SCAN,889600,11,121.37805,13,0.179,1,1,0.301618256,1,0
SCAN,889600,11,121.37805,13,0.179,1,1,0.301618256,2,1
SCAN,889600,11,121.37805,14,0.429,1,1,0.301618256,1,1
SCAN,889600,11,121.37805,14,0.429,1,1,0.301618256,2,0
SCAN,889600,11,121.37805,15,0.013,1,0,0.393931574,1,0
SCAN,889600,11,121.37805,15,0.013,1,0,0.393931574,2,1
SCAN,889600,12,61.1523,16,0.173,2,0,0.526907005,1,1
SCAN,889600,12,61.1523,16,0.173,2,0,0.526907005,2,0
SCAN,889600,12,61.1523,17,0.545,1,0,0.393931574,1,1
SCAN,889600,12,61.1523,17,0.545,1,0,0.393931574,2,1
SCAN,889600,12,61.1523,18,0.087,1,0,0.393931574,1,0
SCAN,889600,12,61.1523,18,0.087,1,0,0.393931574,2,1
SCAN,889600,12,61.1523,19,0.182,1,0,0.393931574,1,1
SCAN,889600,12,61.1523,19,0.182,1,0,0.393931574,2,0
SCAN,889600,12,61.1523,20,0.196,2,0,0.526907005,1,1
SCAN,889600,12,61.1523,20,0.196,2,0,0.526907005,2,0
SCAN,889600,13,260.91648,21,0.244,2,0,0.526907005,1,1
SCAN,889600,13,260.91648,21,0.244,2,0,0.526907005,2,0
SCAN,889600,13,260.91648,22,0.173,1,0,0.393931574,1,1
SCAN,889600,13,260.91648,22,0.173,1,0,0.393931574,2,0
SCAN,889600,13,260.91648,23,0.389,1,0,0.393931574,1,1
SCAN,889600,13,260.91648,23,0.389,1,0,0.393931574,2,0
SCAN,889600,13,260.91648,24,0.458,1,0,0.393931574,1,1
SCAN,889600,13,260.91648,24,0.458,1,0,0.393931574,2,0
SCAN,889600,13,260.91648,25,0.531,3,0,0.662837807,1,0
SCAN,889600,13,260.91648,25,0.531,3,0,0.662837807,2,1
SCAN,889600,14,21.12534,26,0.135,1,1,0.301618256,1,0
SCAN,889600,14,21.12534,26,0.135,1,1,0.301618256,2,1
SCAN,889600,14,21.12534,27,0.214,1,1,0.301618256,1,1
SCAN,889600,14,21.12534,27,0.214,1,1,0.301618256,2,0
SCAN,889600,14,21.12534,28,0.366,1,1,0.301618256,1,1
SCAN,889600,14,21.12534,28,0.366,1,1,0.301618256,2,1
SCAN,889600,14,21.12534,29,0.192,1,1,0.301618256,1,1
SCAN,889600,14,21.12534,29,0.192,1,1,0.301618256,2,0
SCAN,889600,14,21.12534,30,0.372,2,1,0.421206771,1,0
SCAN,889600,14,21.12534,30,0.372,2,1,0.421206771,2,1
SCAN,889600,15,38.35917,31,0.36,7,1,0.943763892,1,0
SCAN,889600,15,38.35917,31,0.36,7,1,0.943763892,2,1
SCAN,889600,15,38.35917,32,0.269,4,1,0.690436491,1,0
SCAN,889600,15,38.35917,32,0.269,4,1,0.690436491,2,1
SCAN,889600,15,38.35917,33,0.489,1,1,0.301618256,1,1
SCAN,889600,15,38.35917,33,0.489,1,1,0.301618256,2,0
SCAN,889600,15,38.35917,34,0.52,1,1,0.301618256,1,0
SCAN,889600,15,38.35917,34,0.52,1,1,0.301618256,2,1
SCAN,889600,15,38.35917,35,0.177,1,0,0.393931574,1,1
SCAN,889600,15,38.35917,35,0.177,1,0,0.393931574,2,0
SCAN,889600,16,92.46969,36,0.076,1,0,0.393931574,1,1
SCAN,889600,16,92.46969,36,0.076,1,0,0.393931574,2,0
SCAN,889600,16,92.46969,37,0.492,1,1,0.301618256,1,0
SCAN,889600,16,92.46969,37,0.492,1,1,0.301618256,2,1
SCAN,889600,16,92.46969,38,0.021,2,2,0.413185793,1,1
SCAN,889600,16,92.46969,38,0.021,2,2,0.413185793,2,0
SCAN,889600,16,92.46969,39,0.454,1,2,0.294946548,1,1
SCAN,889600,16,92.46969,39,0.454,1,2,0.294946548,2,0
SCAN,889600,16,92.46969,40,0.238,1,2,0.294946548,1,1
SCAN,889600,16,92.46969,40,0.238,1,2,0.294946548,2,0
SCAN,889600,17,172.15299,41,0.036,1,2,0.294946548,1,0
SCAN,889600,17,172.15299,41,0.036,1,2,0.294946548,2,1
SCAN,889600,17,172.15299,42,0.184,1,2,0.294946548,1,0
SCAN,889600,17,172.15299,42,0.184,1,2,0.294946548,2,1
SCAN,889600,17,172.15299,43,0.034,1,2,0.294946548,1,1
SCAN,889600,17,172.15299,43,0.034,1,2,0.294946548,2,0
SCAN,889600,17,172.15299,44,0.006,1,0,0.393931574,1,0
SCAN,889600,17,172.15299,44,0.006,1,0,0.393931574,2,1
SCAN,889600,17,172.15299,45,0.197,1,0,0.393931574,1,0
SCAN,889600,17,172.15299,45,0.197,1,0,0.393931574,2,1
SCAN,889600,18,27.24057,46,0.219,1,2,0.294946548,1,1
SCAN,889600,18,27.24057,46,0.219,1,2,0.294946548,2,0
SCAN,889600,18,27.24057,47,0.114,1,2,0.294946548,1,1
SCAN,889600,18,27.24057,47,0.114,1,2,0.294946548,2,0
SCAN,889600,18,27.24057,48,0.215,1,2,0.294946548,1,1
SCAN,889600,18,27.24057,48,0.215,1,2,0.294946548,2,0
SCAN,889600,18,27.24057,49,0.081,1,2,0.294946548,1,1
SCAN,889600,18,27.24057,49,0.081,1,2,0.294946548,2,0
SCAN,889600,18,27.24057,50,0.037,1,2,0.294946548,1,0
SCAN,889600,18,27.24057,50,0.037,1,2,0.294946548,2,1
SCAN,889600,19,52.99866,51,0.291,1,1,0.301618256,1,1
SCAN,889600,19,52.99866,51,0.291,1,1,0.301618256,2,1
SCAN,889600,19,52.99866,52,0.663,1,1,0.301618256,1,1
SCAN,889600,19,52.99866,52,0.663,1,1,0.301618256,2,0
SCAN,889600,19,52.99866,53,0.376,1,2,0.294946548,1,0
SCAN,889600,19,52.99866,53,0.376,1,2,0.294946548,2,1
SCAN,889600,19,52.99866,54,0.13,1,2,0.294946548,1,1
SCAN,889600,19,52.99866,54,0.13,1,2,0.294946548,2,0
SCAN,889600,19,52.99866,55,0.155,1,1,0.301618256,1,0
SCAN,889600,19,52.99866,55,0.155,1,1,0.301618256,2,1
SCAN,889600,20,57.81672,56,0.245,3,1,0.556315272,1,1
SCAN,889600,20,57.81672,56,0.245,3,1,0.556315272,2,0
SCAN,889600,20,57.81672,57,0.227,1,1,0.301618256,1,1
SCAN,889600,20,57.81672,57,0.227,1,1,0.301618256,2,0
SCAN,889600,20,57.81672,58,0.238,1,1,0.301618256,1,1
SCAN,889600,20,57.81672,58,0.238,1,1,0.301618256,2,0
SCAN,889600,20,57.81672,59,0.094,1,1,0.301618256,1,0
SCAN,889600,20,57.81672,59,0.094,1,1,0.301618256,2,1
SCAN,889600,20,57.81672,60,0.141,1,1,0.301618256,1,1
SCAN,889600,20,57.81672,60,0.141,1,1,0.301618256,2,1
SCAN,889600,21,131.94072,61,0.181,1,1,0.301618256,1,1
SCAN,889600,21,131.94072,61,0.181,1,1,0.301618256,2,0
SCAN,889600,21,131.94072,62,0.754,1,1,0.301618256,1,0
SCAN,889600,21,131.94072,62,0.754,1,1,0.301618256,2,1
SCAN,889600,21,131.94072,63,0.396,2,1,0.421206771,1,1
SCAN,889600,21,131.94072,63,0.396,2,1,0.421206771,2,0
SCAN,889600,21,131.94072,64,0.186,1,1,0.301618256,1,1
SCAN,889600,21,131.94072,64,0.186,1,1,0.301618256,2,0
SCAN,889600,21,131.94072,65,0.357,2,1,0.421206771,1,0
SCAN,889600,21,131.94072,65,0.357,2,1,0.421206771,2,1
SCAN,889600,22,61.52292,66,0.52,1,1,0.301618256,1,0
SCAN,889600,22,61.52292,66,0.52,1,1,0.301618256,2,1
SCAN,889600,22,61.52292,67,0.037,1,1,0.301618256,1,1
SCAN,889600,22,61.52292,67,0.037,1,1,0.301618256,2,0
SCAN,889600,22,61.52292,68,0.047,1,1,0.301618256,1,1
SCAN,889600,22,61.52292,68,0.047,1,1,0.301618256,2,0
SCAN,889600,22,61.52292,69,0.226,2,1,0.421206771,1,1
SCAN,889600,22,61.52292,69,0.226,2,1,0.421206771,2,0
SCAN,889600,22,61.52292,70,0.199,2,1,0.421206771,1,1
SCAN,889600,22,61.52292,70,0.199,2,1,0.421206771,2,0
SCAN,889600,23,81.72171,71,0.256,1,1,0.301618256,1,1
SCAN,889600,23,81.72171,71,0.256,1,1,0.301618256,2,0
SCAN,889600,23,81.72171,72,0.647,1,1,0.301618256,1,0
SCAN,889600,23,81.72171,72,0.647,1,1,0.301618256,2,1
SCAN,889600,23,81.72171,73,0.081,1,1,0.301618256,1,0
SCAN,889600,23,81.72171,73,0.081,1,1,0.301618256,2,1
SCAN,889600,23,81.72171,74,0.007,1,1,0.301618256,1,0
SCAN,889600,23,81.72171,74,0.007,1,1,0.301618256,2,1
SCAN,889600,23,81.72171,75,0.391,1,2,0.294946548,1,1
SCAN,889600,23,81.72171,75,0.391,1,2,0.294946548,2,0
SCAN,889600,24,42.6213,76,0.163,1,2,0.294946548,1,0
SCAN,889600,24,42.6213,76,0.163,1,2,0.294946548,2,1
SCAN,889600,24,42.6213,77,0.185,1,2,0.294946548,1,1
SCAN,889600,24,42.6213,77,0.185,1,2,0.294946548,2,0
SCAN,889600,24,42.6213,78,0.091,1,2,0.294946548,1,1
SCAN,889600,24,42.6213,78,0.091,1,2,0.294946548,2,0
SCAN,889600,24,42.6213,79,0.233,1,2,0.294946548,1,1
SCAN,889600,24,42.6213,79,0.233,1,2,0.294946548,2,0
SCAN,889600,24,42.6213,80,0.059,2,2,0.413185793,1,1
SCAN,889600,24,42.6213,80,0.059,2,2,0.413185793,2,1
SCAN,889600,25,243.86796,81,0.192,2,2,0.413185793,1,1
SCAN,889600,25,243.86796,81,0.192,2,2,0.413185793,2,1
SCAN,889600,25,243.86796,82,0.147,1,2,0.294946548,1,1
SCAN,889600,25,243.86796,82,0.147,1,2,0.294946548,2,0
SCAN,889600,25,243.86796,83,0.185,2,2,0.413185793,1,1
SCAN,889600,25,243.86796,83,0.185,2,2,0.413185793,2,0
SCAN,889600,25,243.86796,84,0.117,2,2,0.413185793,1,1
SCAN,889600,25,243.86796,84,0.117,2,2,0.413185793,2,0
SCAN,889600,25,243.86796,85,0.265,1,2,0.294946548,1,0
SCAN,889600,25,243.86796,85,0.265,1,2,0.294946548,2,1
SCAN,889600,25,243.86796,86,0.008,1,2,0.294946548,1,1
SCAN,889600,25,243.86796,86,0.008,1,2,0.294946548,2,1
SCAN,889600,25,243.86796,87,0.066,1,2,0.294946548,1,0
SCAN,889600,25,243.86796,87,0.066,1,2,0.294946548,2,1
SCAN,889600,25,243.86796,88,0.04,1,2,0.294946548,1,1
SCAN,889600,25,243.86796,88,0.04,1,2,0.294946548,2,0
SCAN,889600,25,243.86796,89,0.02,1,2,0.294946548,1,0
SCAN,889600,25,243.86796,89,0.02,1,2,0.294946548,2,1
SCAN,889600,25,243.86796,90,0.331,1,2,0.294946548,1,0
SCAN,889600,25,243.86796,90,0.331,1,2,0.294946548,2,1
SCAN,889600,25,243.86796,91,0.243,1,2,0.294946548,1,1
SCAN,889600,25,243.86796,91,0.243,1,2,0.294946548,2,0
SCAN,889600,25,243.86796,92,0.067,1,1,0.301618256,1,0
SCAN,889600,25,243.86796,92,0.067,1,1,0.301618256,2,1
SCAN,889600,25,243.86796,93,0.218,1,1,0.301618256,1,1
SCAN,889600,25,243.86796,93,0.218,1,1,0.301618256,2,0
SCAN,889600,25,243.86796,94,0.218,1,1,0.301618256,1,1
SCAN,889600,25,243.86796,94,0.218,1,1,0.301618256,2,0
SCAN,889600,26,64.11726,95,0.019,2,1,0.421206771,1,0
SCAN,889600,26,64.11726,95,0.019,2,1,0.421206771,2,1
SCAN,889600,26,64.11726,96,0.037,1,1,0.301618256,1,1
SCAN,889600,26,64.11726,96,0.037,1,1,0.301618256,2,0
SCAN,889600,26,64.11726,97,0.177,2,1,0.421206771,1,1
SCAN,889600,26,64.11726,97,0.177,2,1,0.421206771,2,1
SCAN,889600,26,64.11726,98,0.061,3,1,0.556315272,1,0
SCAN,889600,26,64.11726,98,0.061,3,1,0.556315272,2,1
SCAN,889600,26,64.11726,99,0.111,3,1,0.556315272,1,0
SCAN,889600,26,64.11726,99,0.111,3,1,0.556315272,2,1
SCAN,889600,26,64.11726,100,0.04,2,1,0.421206771,1,1
SCAN,889600,26,64.11726,100,0.04,2,1,0.421206771,2,0
SCAN,889600,26,64.11726,101,0.085,3,1,0.556315272,1,1
SCAN,889600,26,64.11726,101,0.085,3,1,0.556315272,2,0
SCAN,889600,26,64.11726,102,0.591,1,1,0.301618256,1,1
SCAN,889600,26,64.11726,102,0.591,1,1,0.301618256,2,0
SCAN,889600,26,64.11726,103,0.272,4,1,0.690436491,1,1
SCAN,889600,26,64.11726,103,0.272,4,1,0.690436491,2,1
SCAN,889600,26,64.11726,104,0.321,2,1,0.421206771,1,1
SCAN,889600,26,64.11726,104,0.321,2,1,0.421206771,2,1
SCAN,889600,26,64.11726,105,0.158,1,1,0.301618256,1,0
SCAN,889600,26,64.11726,105,0.158,1,1,0.301618256,2,1
SCAN,889600,26,64.11726,106,0.33,1,1,0.301618256,1,1
SCAN,889600,26,64.11726,106,0.33,1,1,0.301618256,2,0
SCAN,889600,26,64.11726,107,0.271,1,1,0.301618256,1,1
SCAN,889600,26,64.11726,107,0.271,1,1,0.301618256,2,0
SCAN,889600,26,64.11726,108,0.423,2,1,0.421206771,1,0
SCAN,889600,26,64.11726,108,0.423,2,1,0.421206771,2,1
SCAN,889600,27,41.50944,109,0.154,3,1,0.556315272,1,1
SCAN,889600,27,41.50944,109,0.154,3,1,0.556315272,2,0
SCAN,889600,27,41.50944,110,0.308,1,1,0.301618256,1,1
SCAN,889600,27,41.50944,110,0.308,1,1,0.301618256,2,0
SCAN,889600,27,41.50944,111,0.053,3,2,0.547750861,1,1
SCAN,889600,27,41.50944,111,0.053,3,2,0.547750861,2,1
SCAN,889600,27,41.50944,112,0.039,2,1,0.421206771,1,1
SCAN,889600,27,41.50944,112,0.039,2,1,0.421206771,2,1
SCAN,889600,27,41.50944,113,0.471,2,1,0.421206771,1,0
SCAN,889600,27,41.50944,113,0.471,2,1,0.421206771,2,1
SCAN,889600,27,41.50944,114,0.434,1,1,0.301618256,1,0
SCAN,889600,27,41.50944,114,0.434,1,1,0.301618256,2,1
SCAN,889600,27,41.50944,115,0.676,2,1,0.421206771,1,1
SCAN,889600,27,41.50944,115,0.676,2,1,0.421206771,2,1
SCAN,889600,27,41.50944,116,0.151,3,1,0.556315272,1,1
SCAN,889600,27,41.50944,116,0.151,3,1,0.556315272,2,1
SCAN,889600,27,41.50944,117,0.236,1,1,0.301618256,1,0
SCAN,889600,27,41.50944,117,0.236,1,1,0.301618256,2,1
SCAN,889600,27,41.50944,118,0.351,1,1,0.301618256,1,0
SCAN,889600,27,41.50944,118,0.351,1,1,0.301618256,2,1
SCAN,889600,27,41.50944,119,0.163,1,1,0.301618256,1,1
SCAN,889600,27,41.50944,119,0.163,1,1,0.301618256,2,0
SCAN,889600,27,41.50944,120,0.184,1,1,0.301618256,1,0
SCAN,889600,27,41.50944,120,0.184,1,1,0.301618256,2,1
SCAN,889600,27,41.50944,121,0.732,2,1,0.421206771,1,0
SCAN,889600,27,41.50944,121,0.732,2,1,0.421206771,2,1
SCAN,889600,27,41.50944,122,0.15,1,1,0.301618256,1,1
SCAN,889600,27,41.50944,122,0.15,1,1,0.301618256,2,0
SCAN,889600,28,275.18535,123,0.195,3,1,0.556315272,1,0
SCAN,889600,28,275.18535,123,0.195,3,1,0.556315272,2,1
SCAN,889600,28,275.18535,124,0.552,2,1,0.421206771,1,1
SCAN,889600,28,275.18535,124,0.552,2,1,0.421206771,2,0
SCAN,889600,28,275.18535,125,0.202,2,1,0.421206771,1,1
SCAN,889600,28,275.18535,125,0.202,2,1,0.421206771,2,1
SCAN,889600,28,275.18535,126,0.159,1,1,0.301618256,1,1
SCAN,889600,28,275.18535,126,0.159,1,1,0.301618256,2,0
SCAN,889600,28,275.18535,127,0.209,1,2,0.294946548,1,1
SCAN,889600,28,275.18535,127,0.209,1,2,0.294946548,2,1
SCAN,889600,28,275.18535,128,0.272,1,2,0.294946548,1,1
SCAN,889600,28,275.18535,128,0.272,1,2,0.294946548,2,0
SCAN,889600,28,275.18535,129,0.354,1,2,0.294946548,1,1
SCAN,889600,28,275.18535,129,0.354,1,2,0.294946548,2,0
SCAN,889600,28,275.18535,130,0.172,2,2,0.413185793,1,1
SCAN,889600,28,275.18535,130,0.172,2,2,0.413185793,2,0
SCAN,889600,28,275.18535,131,0.087,2,2,0.413185793,1,1
SCAN,889600,28,275.18535,131,0.087,2,2,0.413185793,2,0
SCAN,889600,28,275.18535,132,0.092,1,2,0.294946548,1,1
SCAN,889600,28,275.18535,132,0.092,1,2,0.294946548,2,0
SCAN,889600,28,275.18535,133,0.053,1,2,0.294946548,1,1
SCAN,889600,28,275.18535,133,0.053,1,2,0.294946548,2,1
SCAN,889600,28,275.18535,134,0.162,1,1,0.150390875,1,0
SCAN,889600,28,275.18535,134,0.162,1,1,0.150390875,2,1
SCAN,889600,28,275.18535,135,0.164,1,1,0.150390875,1,0
SCAN,889600,28,275.18535,135,0.164,1,1,0.150390875,2,1
SCAN,889600,28,275.18535,136,0.324,1,2,0.146501101,1,0
SCAN,889600,28,275.18535,136,0.324,1,2,0.146501101,2,1
SCAN,889600,29,259.61931,137,0.188,1,1,0.150390875,1,0
SCAN,889600,29,259.61931,137,0.188,1,1,0.150390875,2,1
SCAN,889600,29,259.61931,138,0.319,1,1,0.150390875,1,0
SCAN,889600,29,259.61931,138,0.319,1,1,0.150390875,2,1
SCAN,889600,29,259.61931,139,0.164,2,1,0.225774485,1,0
SCAN,889600,29,259.61931,139,0.164,2,1,0.225774485,2,1
SCAN,889600,29,259.61931,140,0.173,1,1,0.150390875,1,0
SCAN,889600,29,259.61931,140,0.173,1,1,0.150390875,2,1
SCAN,889600,29,259.61931,141,0.129,1,1,0.150390875,1,0
SCAN,889600,29,259.61931,141,0.129,1,1,0.150390875,2,1
SCAN,889600,29,259.61931,142,0.059,3,1,0.32683679,1,1
SCAN,889600,29,259.61931,142,0.059,3,1,0.32683679,2,0
SCAN,889600,29,259.61931,143,0.165,1,1,0.150390875,1,1
SCAN,889600,29,259.61931,143,0.165,1,1,0.150390875,2,0
SCAN,889600,29,259.61931,144,0.167,1,1,0.150390875,1,1
SCAN,889600,29,259.61931,144,0.167,1,1,0.150390875,2,0
SCAN,889600,29,259.61931,145,0.361,1,1,0.150390875,1,0
SCAN,889600,29,259.61931,145,0.361,1,1,0.150390875,2,1
SCAN,889600,29,259.61931,146,0.288,2,1,0.225774485,1,1
SCAN,889600,29,259.61931,146,0.288,2,1,0.225774485,2,1
SCAN,889600,29,259.61931,147,0.424,3,1,0.32683679,1,0
SCAN,889600,29,259.61931,147,0.424,3,1,0.32683679,2,1
SCAN,889600,29,259.61931,148,0.213,1,1,0.150390875,1,0
SCAN,889600,29,259.61931,148,0.213,1,1,0.150390875,2,1
SCAN,889600,29,259.61931,149,0.005,1,1,0.150390875,1,1
SCAN,889600,29,259.61931,149,0.005,1,1,0.150390875,2,0
SCAN,889600,29,259.61931,150,0.149,1,1,0.150390875,1,1
SCAN,889600,29,259.61931,150,0.149,1,1,0.150390875,2,0
SCAN,889600,30,138.05595,151,0.389,1,2,0.146501101,1,0
SCAN,889600,30,138.05595,151,0.389,1,2,0.146501101,2,1
SCAN,889600,30,138.05595,152,0.175,1,2,0.146501101,1,0
SCAN,889600,30,138.05595,152,0.175,1,2,0.146501101,2,1
SCAN,889600,30,138.05595,153,0.153,1,2,0.146501101,1,0
SCAN,889600,30,138.05595,153,0.153,1,2,0.146501101,2,1
SCAN,889600,30,138.05595,154,0.043,1,2,0.146501101,1,1
SCAN,889600,30,138.05595,154,0.043,1,2,0.146501101,2,0
SCAN,889600,30,138.05595,155,0.531,1,2,0.146501101,1,0
SCAN,889600,30,138.05595,155,0.531,1,2,0.146501101,2,1
SCAN,889600,30,138.05595,156,0.152,1,2,0.146501101,1,1
SCAN,889600,30,138.05595,156,0.152,1,2,0.146501101,2,0
SCAN,889600,30,138.05595,157,0.337,1,2,0.146501101,1,1
SCAN,889600,30,138.05595,157,0.337,1,2,0.146501101,2,0
SCAN,889600,30,138.05595,158,0.077,3,2,0.319816154,1,0
SCAN,889600,30,138.05595,158,0.077,3,2,0.319816154,2,1
SCAN,889600,30,138.05595,159,0.39,1,2,0.146501101,1,0
SCAN,889600,30,138.05595,159,0.39,1,2,0.146501101,2,1
SCAN,889600,30,138.05595,160,0.064,1,2,0.146501101,1,1
SCAN,889600,30,138.05595,160,0.064,1,2,0.146501101,2,1
SCAN,889600,30,138.05595,161,0.274,2,2,0.220352459,1,0
SCAN,889600,30,138.05595,161,0.274,2,2,0.220352459,2,1
SCAN,889600,30,138.05595,162,0.041,1,2,0.146501101,1,1
SCAN,889600,30,138.05595,162,0.041,1,2,0.146501101,2,0
SCAN,889600,30,138.05595,163,0.243,1,1,0.150390875,1,1
SCAN,889600,30,138.05595,163,0.243,1,1,0.150390875,2,0
SCAN,889600,30,138.05595,164,0.513,1,1,0.150390875,1,0
SCAN,889600,30,138.05595,164,0.513,1,1,0.150390875,2,1
SCAN,889600,31,190.12806,165,0.243,1,1,0.150390875,1,1
SCAN,889600,31,190.12806,165,0.243,1,1,0.150390875,2,0
SCAN,889600,31,190.12806,166,0.044,2,1,0.225774485,1,0
SCAN,889600,31,190.12806,166,0.044,2,1,0.225774485,2,1
SCAN,889600,31,190.12806,167,0.071,1,1,0.150390875,1,0
SCAN,889600,31,190.12806,167,0.071,1,1,0.150390875,2,1
SCAN,889600,31,190.12806,168,0.04,1,0,0.207566938,1,1
SCAN,889600,31,190.12806,168,0.04,1,0,0.207566938,2,1
SCAN,889600,31,190.12806,169,0.282,1,0,0.207566938,1,0
SCAN,889600,31,190.12806,169,0.282,1,0,0.207566938,2,1
SCAN,889600,31,190.12806,170,0.541,1,1,0.150390875,1,0
SCAN,889600,31,190.12806,170,0.541,1,1,0.150390875,2,1
SCAN,889600,31,190.12806,171,0.133,2,1,0.225774485,1,0
SCAN,889600,31,190.12806,171,0.133,2,1,0.225774485,2,1
SCAN,889600,31,190.12806,172,0.293,2,1,0.225774485,1,0
SCAN,889600,31,190.12806,172,0.293,2,1,0.225774485,2,1
SCAN,889600,31,190.12806,173,0.32,2,1,0.225774485,1,1
SCAN,889600,31,190.12806,173,0.32,2,1,0.225774485,2,0
SCAN,889600,31,190.12806,174,0.147,2,1,0.225774485,1,0
SCAN,889600,31,190.12806,174,0.147,2,1,0.225774485,2,1
SCAN,889600,31,190.12806,175,0.075,1,1,0.150390875,1,1
SCAN,889600,31,190.12806,175,0.075,1,1,0.150390875,2,0
SCAN,889600,31,190.12806,176,0.135,1,1,0.150390875,1,1
SCAN,889600,31,190.12806,176,0.135,1,1,0.150390875,2,0
SCAN,889600,31,190.12806,177,0.578,2,1,0.225774485,1,1
SCAN,889600,31,190.12806,177,0.578,2,1,0.225774485,2,1
SCAN,889600,31,190.12806,178,0.357,2,1,0.225774485,1,1
SCAN,889600,31,190.12806,178,0.357,2,1,0.225774485,2,0
SCAN,889600,32,333.18738,179,0.089,2,1,0.225774485,1,1
SCAN,889600,32,333.18738,179,0.089,2,1,0.225774485,2,0
SCAN,889600,32,333.18738,180,0.483,2,1,0.225774485,1,0
SCAN,889600,32,333.18738,180,0.483,2,1,0.225774485,2,1
SCAN,889600,32,333.18738,181,0.09,1,1,0.150390875,1,1
SCAN,889600,32,333.18738,181,0.09,1,1,0.150390875,2,0
SCAN,889600,32,333.18738,182,0.732,1,1,0.150390875,1,0
SCAN,889600,32,333.18738,182,0.732,1,1,0.150390875,2,1
SCAN,889600,32,333.18738,183,0.178,5,1,0.587576703,1,0
SCAN,889600,32,333.18738,183,0.178,5,1,0.587576703,2,1
SCAN,889600,32,333.18738,184,0.515,6,1,0.718827054,1,1
SCAN,889600,32,333.18738,184,0.515,6,1,0.718827054,2,1
SCAN,889600,32,333.18738,185,0.326,2,1,0.225774485,1,1
SCAN,889600,32,333.18738,185,0.326,2,1,0.225774485,2,0
SCAN,889600,32,333.18738,186,0.674,3,1,0.32683679,1,0
SCAN,889600,32,333.18738,186,0.674,3,1,0.32683679,2,1
SCAN,889600,32,333.18738,187,0.646,5,1,0.587576703,1,0
SCAN,889600,32,333.18738,187,0.646,5,1,0.587576703,2,1
SCAN,889600,32,333.18738,188,0.254,1,1,0.150390875,1,0
SCAN,889600,32,333.18738,188,0.254,1,1,0.150390875,2,1
SCAN,889600,32,333.18738,189,0.702,1,1,0.150390875,1,0
SCAN,889600,32,333.18738,189,0.702,1,1,0.150390875,2,1
SCAN,889600,32,333.18738,190,0.26,1,2,0.146501101,1,0
SCAN,889600,32,333.18738,190,0.26,1,2,0.146501101,2,1
SCAN,889600,32,333.18738,191,0.434,1,2,0.146501101,1,0
SCAN,889600,32,333.18738,191,0.434,1,2,0.146501101,2,1
SCAN,889600,32,333.18738,192,0.123,1,2,0.146501101,1,1
SCAN,889600,32,333.18738,192,0.123,1,2,0.146501101,2,0
SCAN,889600,33,454.19481,193,0.001,1,2,0.146501101,1,1
SCAN,889600,33,454.19481,193,0.001,1,2,0.146501101,2,0
SCAN,889600,33,454.19481,194,0.368,2,2,0.220352459,1,0
SCAN,889600,33,454.19481,194,0.368,2,2,0.220352459,2,1
SCAN,889600,33,454.19481,195,0.033,1,2,0.146501101,1,1
SCAN,889600,33,454.19481,195,0.033,1,2,0.146501101,2,0
SCAN,889600,33,454.19481,196,0.369,1,2,0.146501101,1,0
SCAN,889600,33,454.19481,196,0.369,1,2,0.146501101,2,1
SCAN,889600,33,454.19481,197,0.279,1,2,0.146501101,1,1
SCAN,889600,33,454.19481,197,0.279,1,2,0.146501101,2,0
SCAN,889600,33,454.19481,198,0.165,1,2,0.146501101,1,1
SCAN,889600,33,454.19481,198,0.165,1,2,0.146501101,2,0
SCAN,889600,33,454.19481,199,0.673,3,2,0.319816154,1,0
SCAN,889600,33,454.19481,199,0.673,3,2,0.319816154,2,1
SCAN,889600,33,454.19481,200,0.01,3,2,0.319816154,1,1
